downloaded from Max Planck web site http://www.atmosphere.mpg.de/enid/2295 
on 3 March 2010 by S. Madronich
Structure:	O3
800.93    1.55074e-22
800.94    1.54861e-22
800.95    1.54563e-22
800.96    1.54346e-22
800.97    1.54116e-22
800.98    1.54420e-22
800.99    1.54829e-22
801.00    1.54885e-22
801.01    1.54756e-22
801.02    1.54880e-22
801.03    1.55116e-22
801.04    1.55317e-22
801.05    1.54770e-22
801.06    1.54207e-22
801.07    1.53912e-22
801.08    1.53648e-22
801.09    1.53696e-22
801.10    1.54121e-22
801.11    1.54614e-22
801.12    1.55171e-22
801.13    1.54902e-22
801.14    1.54341e-22
801.15    1.54012e-22
801.16    1.53445e-22
801.17    1.53597e-22
801.18    1.53979e-22
801.19    1.53954e-22
801.20    1.54293e-22
801.21    1.54235e-22
801.22    1.54530e-22
801.23    1.54521e-22
801.24    1.54091e-22
801.25    1.54215e-22
801.26    1.54409e-22
801.27    1.54269e-22
801.28    1.54151e-22
801.29    1.53863e-22
801.30    1.54192e-22
801.31    1.54066e-22
801.32    1.54246e-22
801.33    1.54368e-22
801.34    1.54551e-22
801.35    1.54251e-22
801.36    1.54214e-22
801.37    1.54196e-22
801.38    1.53940e-22
801.39    1.53955e-22
801.40    1.54372e-22
801.41    1.54460e-22
801.42    1.54656e-22
801.43    1.54472e-22
801.44    1.54269e-22
801.45    1.54147e-22
801.46    1.53693e-22
801.47    1.53523e-22
801.48    1.53569e-22
801.49    1.53662e-22
801.50    1.53910e-22
801.51    1.53930e-22
801.52    1.53866e-22
801.53    1.54011e-22
801.54    1.53893e-22
801.55    1.53906e-22
801.56    1.53916e-22
801.57    1.53883e-22
801.58    1.53861e-22
801.59    1.53696e-22
801.60    1.53641e-22
801.61    1.53438e-22
801.62    1.53159e-22
801.63    1.53298e-22
801.64    1.53619e-22
801.65    1.53982e-22
801.66    1.54337e-22
801.67    1.54330e-22
801.68    1.54253e-22
801.69    1.54075e-22
801.70    1.53731e-22
801.71    1.53634e-22
801.72    1.53802e-22
801.73    1.53740e-22
801.74    1.53507e-22
801.75    1.53511e-22
801.76    1.53560e-22
801.77    1.53795e-22
801.78    1.53876e-22
801.79    1.53930e-22
801.80    1.53927e-22
801.81    1.53578e-22
801.82    1.53157e-22
801.83    1.53058e-22
801.84    1.53196e-22
801.85    1.53306e-22
801.86    1.53321e-22
801.87    1.53370e-22
801.88    1.53381e-22
801.89    1.53714e-22
801.90    1.53975e-22
801.91    1.54015e-22
801.92    1.54262e-22
801.93    1.54028e-22
801.94    1.53664e-22
801.95    1.53380e-22
801.96    1.53166e-22
801.97    1.53459e-22
801.98    1.53404e-22
801.99    1.53005e-22
802.00    1.52917e-22
802.01    1.52799e-22
802.02    1.52844e-22
802.03    1.52892e-22
802.04    1.53162e-22
802.05    1.53606e-22
802.06    1.53298e-22
802.07    1.52902e-22
802.08    1.52922e-22
802.09    1.52993e-22
802.10    1.52903e-22
802.11    1.53090e-22
802.12    1.53257e-22
802.13    1.53370e-22
802.14    1.53215e-22
802.15    1.53014e-22
802.16    1.52914e-22
802.17    1.52955e-22
802.18    1.53089e-22
802.19    1.53347e-22
802.20    1.53071e-22
802.21    1.53029e-22
802.22    1.53089e-22
802.23    1.52804e-22
802.24    1.52894e-22
802.25    1.53138e-22
802.26    1.53478e-22
802.27    1.53582e-22
802.28    1.53462e-22
802.29    1.53276e-22
802.30    1.53220e-22
802.31    1.53097e-22
802.32    1.53113e-22
802.33    1.53173e-22
802.34    1.53198e-22
802.35    1.53350e-22
802.36    1.53811e-22
802.37    1.53754e-22
802.38    1.53830e-22
802.39    1.53688e-22
802.40    1.53293e-22
802.41    1.53035e-22
802.42    1.52707e-22
802.43    1.52459e-22
802.44    1.52647e-22
802.45    1.52497e-22
802.46    1.52699e-22
802.47    1.52879e-22
802.48    1.52955e-22
802.49    1.52935e-22
802.50    1.52922e-22
802.51    1.52701e-22
802.52    1.52385e-22
802.53    1.52553e-22
802.54    1.52675e-22
802.55    1.52631e-22
802.56    1.52374e-22
802.57    1.52138e-22
802.58    1.51993e-22
802.59    1.51832e-22
802.60    1.51955e-22
802.61    1.52260e-22
802.62    1.52448e-22
802.63    1.52446e-22
802.64    1.52481e-22
802.65    1.52432e-22
802.66    1.52506e-22
802.67    1.52700e-22
802.68    1.53147e-22
802.69    1.53035e-22
802.70    1.53244e-22
802.71    1.53014e-22
802.72    1.52820e-22
802.73    1.52311e-22
802.74    1.52137e-22
802.75    1.52293e-22
802.76    1.52422e-22
802.77    1.52463e-22
802.78    1.52567e-22
802.79    1.52417e-22
802.80    1.52309e-22
802.81    1.52257e-22
802.82    1.52321e-22
802.83    1.52803e-22
802.84    1.52989e-22
802.85    1.52997e-22
802.86    1.52966e-22
802.87    1.52761e-22
802.88    1.52462e-22
802.89    1.52433e-22
802.90    1.52315e-22
802.91    1.52131e-22
802.92    1.52277e-22
802.93    1.52131e-22
802.94    1.52389e-22
802.95    1.52414e-22
802.96    1.52242e-22
802.97    1.52260e-22
802.98    1.52278e-22
802.99    1.52057e-22
803.00    1.52147e-22
803.01    1.51977e-22
803.02    1.51898e-22
803.03    1.51823e-22
803.04    1.51794e-22
803.05    1.51937e-22
803.06    1.52264e-22
803.07    1.52417e-22
803.08    1.52521e-22
803.09    1.52745e-22
803.10    1.52348e-22
803.11    1.52393e-22
803.12    1.52779e-22
803.13    1.52758e-22
803.14    1.52773e-22
803.15    1.52484e-22
803.16    1.52225e-22
803.17    1.52316e-22
803.18    1.52036e-22
803.19    1.52309e-22
803.20    1.52636e-22
803.21    1.52685e-22
803.22    1.52620e-22
803.23    1.52517e-22
803.24    1.52470e-22
803.25    1.52734e-22
803.26    1.52725e-22
803.27    1.52803e-22
803.28    1.52686e-22
803.29    1.52725e-22
803.30    1.52421e-22
803.31    1.52593e-22
803.32    1.52675e-22
803.33    1.52751e-22
803.34    1.52559e-22
803.35    1.52562e-22
803.36    1.52307e-22
803.37    1.52401e-22
803.38    1.52398e-22
803.39    1.52504e-22
803.40    1.52477e-22
803.41    1.52542e-22
803.42    1.52384e-22
803.43    1.52339e-22
803.44    1.52150e-22
803.45    1.52357e-22
803.46    1.52552e-22
803.47    1.52556e-22
803.48    1.52490e-22
803.49    1.52315e-22
803.50    1.52178e-22
803.51    1.52152e-22
803.52    1.52227e-22
803.53    1.52110e-22
803.54    1.52106e-22
803.55    1.51970e-22
803.56    1.51866e-22
803.57    1.51786e-22
803.58    1.51853e-22
803.59    1.52035e-22
803.60    1.51989e-22
803.61    1.51795e-22
803.62    1.51733e-22
803.63    1.51435e-22
803.64    1.51945e-22
803.65    1.52193e-22
803.66    1.52139e-22
803.67    1.52248e-22
803.68    1.52062e-22
803.69    1.52072e-22
803.70    1.51889e-22
803.71    1.51498e-22
803.72    1.52070e-22
803.73    1.52249e-22
803.74    1.52550e-22
803.75    1.52802e-22
803.76    1.52677e-22
803.77    1.52293e-22
803.78    1.52146e-22
803.79    1.51810e-22
803.80    1.52184e-22
803.81    1.52673e-22
803.82    1.52885e-22
803.83    1.53106e-22
803.84    1.53256e-22
803.85    1.52773e-22
803.86    1.52671e-22
803.87    1.52516e-22
803.88    1.52675e-22
803.89    1.52783e-22
803.90    1.52701e-22
803.91    1.52635e-22
803.92    1.52645e-22
803.93    1.52218e-22
803.94    1.51806e-22
803.95    1.51792e-22
803.96    1.51604e-22
803.97    1.51936e-22
803.98    1.52371e-22
803.99    1.52301e-22
804.00    1.52390e-22
804.01    1.52376e-22
804.02    1.52200e-22
804.03    1.52203e-22
804.04    1.52078e-22
804.05    1.52260e-22
804.06    1.52813e-22
804.07    1.52873e-22
804.08    1.52727e-22
804.09    1.52739e-22
804.10    1.52720e-22
804.11    1.52634e-22
804.12    1.52630e-22
804.13    1.52437e-22
804.14    1.52617e-22
804.15    1.52752e-22
804.16    1.52786e-22
804.17    1.52840e-22
804.18    1.52829e-22
804.19    1.52625e-22
804.20    1.52381e-22
804.21    1.52063e-22
804.22    1.51718e-22
804.23    1.51896e-22
804.24    1.52115e-22
804.25    1.52381e-22
804.26    1.52261e-22
804.27    1.52225e-22
804.28    1.52068e-22
804.29    1.51957e-22
804.30    1.51849e-22
804.31    1.52028e-22
804.32    1.52224e-22
804.33    1.52682e-22
804.34    1.52394e-22
804.35    1.52592e-22
804.36    1.52593e-22
804.37    1.52742e-22
804.38    1.53072e-22
804.39    1.53373e-22
804.40    1.53458e-22
804.41    1.53479e-22
804.42    1.53019e-22
804.43    1.53207e-22
804.44    1.53049e-22
804.45    1.53250e-22
804.46    1.53059e-22
804.47    1.53039e-22
804.48    1.53142e-22
804.49    1.52862e-22
804.50    1.52808e-22
804.51    1.53131e-22
804.52    1.53125e-22
804.53    1.53579e-22
804.54    1.53522e-22
804.55    1.53404e-22
804.56    1.53364e-22
804.57    1.53019e-22
804.58    1.53147e-22
804.59    1.53195e-22
804.60    1.53156e-22
804.61    1.53637e-22
804.62    1.53627e-22
804.63    1.53172e-22
804.64    1.53089e-22
804.65    1.52587e-22
804.66    1.52547e-22
804.67    1.52476e-22
804.68    1.52696e-22
804.69    1.52932e-22
804.70    1.53314e-22
804.71    1.53515e-22
804.72    1.53862e-22
804.73    1.53688e-22
804.74    1.53692e-22
804.75    1.53804e-22
804.76    1.54158e-22
804.77    1.53742e-22
804.78    1.53654e-22
804.79    1.53512e-22
804.80    1.53583e-22
804.81    1.53324e-22
804.82    1.53365e-22
804.83    1.53588e-22
804.84    1.53865e-22
804.85    1.53701e-22
804.86    1.53616e-22
804.87    1.53490e-22
804.88    1.53510e-22
804.89    1.53318e-22
804.90    1.53432e-22
804.91    1.53469e-22
804.92    1.53693e-22
804.93    1.53972e-22
804.94    1.54226e-22
804.95    1.54194e-22
804.96    1.54148e-22
804.97    1.54115e-22
804.98    1.53926e-22
804.99    1.53596e-22
805.00    1.53505e-22
805.01    1.53595e-22
805.02    1.54142e-22
805.03    1.54566e-22
805.04    1.54688e-22
805.05    1.54630e-22
805.06    1.54467e-22
805.07    1.54195e-22
805.08    1.54102e-22
805.09    1.54385e-22
805.10    1.54722e-22
805.11    1.55084e-22
805.12    1.55004e-22
805.13    1.54973e-22
805.14    1.54777e-22
805.15    1.54824e-22
805.16    1.55011e-22
805.17    1.55165e-22
805.18    1.55240e-22
805.19    1.55273e-22
805.20    1.55118e-22
805.21    1.55150e-22
805.22    1.54740e-22
805.23    1.54553e-22
805.24    1.54512e-22
805.25    1.54298e-22
805.26    1.54305e-22
805.27    1.54140e-22
805.28    1.54247e-22
805.29    1.54542e-22
805.30    1.54719e-22
805.31    1.54784e-22
805.32    1.55026e-22
805.33    1.55102e-22
805.34    1.54961e-22
805.35    1.54833e-22
805.36    1.54681e-22
805.37    1.54560e-22
805.38    1.54308e-22
805.39    1.54497e-22
805.40    1.54564e-22
805.41    1.54925e-22
805.42    1.55106e-22
805.43    1.55587e-22
805.44    1.55711e-22
805.45    1.55443e-22
805.46    1.55167e-22
805.47    1.55363e-22
805.48    1.54997e-22
805.49    1.54883e-22
805.50    1.54989e-22
805.51    1.55121e-22
805.52    1.55200e-22
805.53    1.55024e-22
805.54    1.55158e-22
805.55    1.55434e-22
805.56    1.55554e-22
805.57    1.55631e-22
805.58    1.55750e-22
805.59    1.55448e-22
805.60    1.55482e-22
805.61    1.55539e-22
805.62    1.55519e-22
805.63    1.55810e-22
805.64    1.56208e-22
805.65    1.56163e-22
805.66    1.55867e-22
805.67    1.55722e-22
805.68    1.55558e-22
805.69    1.55509e-22
805.70    1.55296e-22
805.71    1.55340e-22
805.72    1.55281e-22
805.73    1.54957e-22
805.74    1.55159e-22
805.75    1.55821e-22
805.76    1.56290e-22
805.77    1.56698e-22
805.78    1.56929e-22
805.79    1.57010e-22
805.80    1.56671e-22
805.81    1.56647e-22
805.82    1.56885e-22
805.83    1.56899e-22
805.84    1.57146e-22
805.85    1.57008e-22
805.86    1.56747e-22
805.87    1.56581e-22
805.88    1.56418e-22
805.89    1.56728e-22
805.90    1.57126e-22
805.91    1.57106e-22
805.92    1.57445e-22
805.93    1.57471e-22
805.94    1.57373e-22
805.95    1.57199e-22
805.96    1.57078e-22
805.97    1.57284e-22
805.98    1.57316e-22
805.99    1.57210e-22
806.00    1.57289e-22
806.01    1.57248e-22
806.02    1.57358e-22
806.03    1.57229e-22
806.04    1.57291e-22
806.05    1.57320e-22
806.06    1.57181e-22
806.07    1.57143e-22
806.08    1.57114e-22
806.09    1.57124e-22
806.10    1.57713e-22
806.11    1.58081e-22
806.12    1.58403e-22
806.13    1.58182e-22
806.14    1.58080e-22
806.15    1.57820e-22
806.16    1.57867e-22
806.17    1.57678e-22
806.18    1.57960e-22
806.19    1.58155e-22
806.20    1.58052e-22
806.21    1.57744e-22
806.22    1.57754e-22
806.23    1.57745e-22
806.24    1.58290e-22
806.25    1.58386e-22
806.26    1.58881e-22
806.27    1.58943e-22
806.28    1.59015e-22
806.29    1.58808e-22
806.30    1.58905e-22
806.31    1.58603e-22
806.32    1.58960e-22
806.33    1.59387e-22
806.34    1.60070e-22
806.35    1.60037e-22
806.36    1.60142e-22
806.37    1.59860e-22
806.38    1.59551e-22
806.39    1.58940e-22
806.40    1.58906e-22
806.41    1.59252e-22
806.42    1.59572e-22
806.43    1.59553e-22
806.44    1.59488e-22
806.45    1.59156e-22
806.46    1.58952e-22
806.47    1.58895e-22
806.48    1.59048e-22
806.49    1.59570e-22
806.50    1.59553e-22
806.51    1.59523e-22
806.52    1.59690e-22
806.53    1.59663e-22
806.54    1.59651e-22
806.55    1.60242e-22
806.56    1.60513e-22
806.57    1.60883e-22
806.58    1.60611e-22
806.59    1.60436e-22
806.60    1.60506e-22
806.61    1.59900e-22
806.62    1.59384e-22
806.63    1.59825e-22
806.64    1.59842e-22
806.65    1.60344e-22
806.66    1.60616e-22
806.67    1.60903e-22
806.68    1.61103e-22
806.69    1.60801e-22
806.70    1.60696e-22
806.71    1.60852e-22
806.72    1.60812e-22
806.73    1.60840e-22
806.74    1.61129e-22
806.75    1.61367e-22
806.76    1.61790e-22
806.77    1.61598e-22
806.78    1.61498e-22
806.79    1.61463e-22
806.80    1.61372e-22
806.81    1.60832e-22
806.82    1.61034e-22
806.83    1.61086e-22
806.84    1.61252e-22
806.85    1.61049e-22
806.86    1.61265e-22
806.87    1.61388e-22
806.88    1.61692e-22
806.89    1.61726e-22
806.90    1.62363e-22
806.91    1.62648e-22
806.92    1.62529e-22
806.93    1.62515e-22
806.94    1.62483e-22
806.95    1.62085e-22
806.96    1.61835e-22
806.97    1.61575e-22
806.98    1.61917e-22
806.99    1.61988e-22
807.00    1.61978e-22
807.01    1.62092e-22
807.02    1.62562e-22
807.03    1.62520e-22
807.04    1.62299e-22
807.05    1.62438e-22
807.06    1.62555e-22
807.07    1.62519e-22
807.08    1.62668e-22
807.09    1.62592e-22
807.10    1.62812e-22
807.11    1.62430e-22
807.12    1.62358e-22
807.13    1.62768e-22
807.14    1.62647e-22
807.15    1.62828e-22
807.16    1.63224e-22
807.17    1.63224e-22
807.18    1.63158e-22
807.19    1.63036e-22
807.20    1.63164e-22
807.21    1.63430e-22
807.22    1.63370e-22
807.23    1.63517e-22
807.24    1.63639e-22
807.25    1.63657e-22
807.26    1.63857e-22
807.27    1.64077e-22
807.28    1.64207e-22
807.29    1.64298e-22
807.30    1.63955e-22
807.31    1.63686e-22
807.32    1.63374e-22
807.33    1.63057e-22
807.34    1.63410e-22
807.35    1.63692e-22
807.36    1.64440e-22
807.37    1.64764e-22
807.38    1.64896e-22
807.39    1.65340e-22
807.40    1.65480e-22
807.41    1.65165e-22
807.42    1.65364e-22
807.43    1.65258e-22
807.44    1.65561e-22
807.45    1.65286e-22
807.46    1.65138e-22
807.47    1.65472e-22
807.48    1.65762e-22
807.49    1.65753e-22
807.50    1.66073e-22
807.51    1.65963e-22
807.52    1.66137e-22
807.53    1.66084e-22
807.54    1.66240e-22
807.55    1.66468e-22
807.56    1.66654e-22
807.57    1.66852e-22
807.58    1.66767e-22
807.59    1.66703e-22
807.60    1.66616e-22
807.61    1.66831e-22
807.62    1.67402e-22
807.63    1.67426e-22
807.64    1.67191e-22
807.65    1.67090e-22
807.66    1.66508e-22
807.67    1.66356e-22
807.68    1.66196e-22
807.69    1.66683e-22
807.70    1.67406e-22
807.71    1.67913e-22
807.72    1.68091e-22
807.73    1.67928e-22
807.74    1.67756e-22
807.75    1.67306e-22
807.76    1.67113e-22
807.77    1.67156e-22
807.78    1.67358e-22
807.79    1.67576e-22
807.80    1.67445e-22
807.81    1.67562e-22
807.82    1.67920e-22
807.83    1.67509e-22
807.84    1.67560e-22
807.85    1.67977e-22
807.86    1.68196e-22
807.87    1.68267e-22
807.88    1.68101e-22
807.89    1.68263e-22
807.90    1.68227e-22
807.91    1.68255e-22
807.92    1.68446e-22
807.93    1.68799e-22
807.94    1.69211e-22
807.95    1.69451e-22
807.96    1.69325e-22
807.97    1.69276e-22
807.98    1.69274e-22
807.99    1.69565e-22
808.00    1.69299e-22
808.01    1.69467e-22
808.02    1.69480e-22
808.03    1.69600e-22
808.04    1.69684e-22
808.05    1.69961e-22
808.06    1.70318e-22
808.07    1.70361e-22
808.08    1.70167e-22
808.09    1.70213e-22
808.10    1.70094e-22
808.11    1.70258e-22
808.12    1.70168e-22
808.13    1.70373e-22
808.14    1.70700e-22
808.15    1.70787e-22
808.16    1.70839e-22
808.17    1.70932e-22
808.18    1.71269e-22
808.19    1.71375e-22
808.20    1.71159e-22
808.21    1.70931e-22
808.22    1.71243e-22
808.23    1.71296e-22
808.24    1.71412e-22
808.25    1.71594e-22
808.26    1.71495e-22
808.27    1.71391e-22
808.28    1.71126e-22
808.29    1.70985e-22
808.30    1.71379e-22
808.31    1.71620e-22
808.32    1.71784e-22
808.33    1.72126e-22
808.34    1.72294e-22
808.35    1.72313e-22
808.36    1.72298e-22
808.37    1.72131e-22
808.38    1.72075e-22
808.39    1.72028e-22
808.40    1.71813e-22
808.41    1.72103e-22
808.42    1.72446e-22
808.43    1.72528e-22
808.44    1.72788e-22
808.45    1.72983e-22
808.46    1.72879e-22
808.47    1.72988e-22
808.48    1.72976e-22
808.49    1.73261e-22
808.50    1.73579e-22
808.51    1.73698e-22
808.52    1.73658e-22
808.53    1.73506e-22
808.54    1.73104e-22
808.55    1.73028e-22
808.56    1.72938e-22
808.57    1.73139e-22
808.58    1.73260e-22
808.59    1.73490e-22
808.60    1.73237e-22
808.61    1.73167e-22
808.62    1.73178e-22
808.63    1.73383e-22
808.64    1.73660e-22
808.65    1.73488e-22
808.66    1.73277e-22
808.67    1.73304e-22
808.68    1.73290e-22
808.69    1.73885e-22
808.70    1.74091e-22
808.71    1.74901e-22
808.72    1.75462e-22
808.73    1.75598e-22
808.74    1.75707e-22
808.75    1.75554e-22
808.76    1.75800e-22
808.77    1.76104e-22
808.78    1.75811e-22
808.79    1.76081e-22
808.80    1.76099e-22
808.81    1.75999e-22
808.82    1.75916e-22
808.83    1.75784e-22
808.84    1.75810e-22
808.85    1.75978e-22
808.86    1.76136e-22
808.87    1.76470e-22
808.88    1.76250e-22
808.89    1.76236e-22
808.90    1.76354e-22
808.91    1.76165e-22
808.92    1.75964e-22
808.93    1.75961e-22
808.94    1.76254e-22
808.95    1.76607e-22
808.96    1.76624e-22
808.97    1.77078e-22
808.98    1.77564e-22
808.99    1.77550e-22
809.00    1.77808e-22
809.01    1.77611e-22
809.02    1.77950e-22
809.03    1.77887e-22
809.04    1.77702e-22
809.05    1.77624e-22
809.06    1.77541e-22
809.07    1.77412e-22
809.08    1.77487e-22
809.09    1.77455e-22
809.10    1.78112e-22
809.11    1.78380e-22
809.12    1.78585e-22
809.13    1.78900e-22
809.14    1.78828e-22
809.15    1.78866e-22
809.16    1.78788e-22
809.17    1.78548e-22
809.18    1.78618e-22
809.19    1.78555e-22
809.20    1.78157e-22
809.21    1.78146e-22
809.22    1.77998e-22
809.23    1.78238e-22
809.24    1.78767e-22
809.25    1.79213e-22
809.26    1.79516e-22
809.27    1.79785e-22
809.28    1.79663e-22
809.29    1.79679e-22
809.30    1.79623e-22
809.31    1.79501e-22
809.32    1.79604e-22
809.33    1.79831e-22
809.34    1.79687e-22
809.35    1.79534e-22
809.36    1.79650e-22
809.37    1.79761e-22
809.38    1.80048e-22
809.39    1.80266e-22
809.40    1.80536e-22
809.41    1.80795e-22
809.42    1.80750e-22
809.43    1.80388e-22
809.44    1.80508e-22
809.45    1.80549e-22
809.46    1.81088e-22
809.47    1.81216e-22
809.48    1.81425e-22
809.49    1.81485e-22
809.50    1.81410e-22
809.51    1.81239e-22
809.52    1.81315e-22
809.53    1.81841e-22
809.54    1.82475e-22
809.55    1.82405e-22
809.56    1.82526e-22
809.57    1.82508e-22
809.58    1.82280e-22
809.59    1.82357e-22
809.60    1.82237e-22
809.61    1.82644e-22
809.62    1.82651e-22
809.63    1.82518e-22
809.64    1.82556e-22
809.65    1.82431e-22
809.66    1.82836e-22
809.67    1.82989e-22
809.68    1.82798e-22
809.69    1.82405e-22
809.70    1.82147e-22
809.71    1.82162e-22
809.72    1.82273e-22
809.73    1.82295e-22
809.74    1.82882e-22
809.75    1.83356e-22
809.76    1.83767e-22
809.77    1.83723e-22
